Z,mus,mup,mum,phis,phip,phim
0.1721,0.0188495517001878,-6.33414804944887,-5.63795029510255,0.294173026763378,9.5372922740034e-05,0.0272352278223993
0.1723,0.0188495583150642,-6.33414804307343,-5.63795028751553,0.293471178839989,9.51328346834551e-05,0.0272620003535544
0.1725,0.0188495643590331,-6.33414803723123,-5.63795028063673,0.292805972568831,9.4905913778314e-05,0.0272873757446865
0.1727,0.0188495698748264,-6.33414803188659,-5.63795027440464,0.292175568072944,9.46914312946033e-05,0.0273114240876203
0.1729,0.0188495749029774,-6.33414802700462,-5.63795026876235,0.291578210467918,9.44886995577478e-05,0.0273342122431334
0.1731,0.0188495794817777,-6.33414802255174,-5.63795026365744,0.291012226703946,9.42970695625801e-05,0.0273558039602137
0.1733,0.0188495836472072,-6.33414801849571,-5.63795025904155,0.290476022442897,9.41159287335382e-05,0.0273762599941041
0.1735,0.0188495874330313,-6.3341480148059,-5.63795025487029,0.28996807898049,9.39446988213318e-05,0.0273956382227393
0.1737,0.0188495908709039,-6.33414801145324,-5.63795025110299,0.289486950222186,9.37828339271557e-05,0.0274139937612333
0.1739,0.0188495939900128,-6.33414800841027,-5.63795024770224,0.28903125972004,9.36298186460772e-05,0.0274313790741333
0.1741,0.0188495968178938,-6.33414800565148,-5.63795024463395,0.288599697776586,9.34851663219083e-05,0.0274478440851977
0.1743,0.0188495993796772,-6.33414800315285,-5.63795024186693,0.288191018620676,9.33484174063775e-05,0.0274634362845029
0.1745,0.0188496016988959,-6.33414800089209,-5.63795023937269,0.287804037659263,9.32191379159597e-05,0.02747820083272
0.1747,0.018849603797069,-6.33414799884847,-5.63795023712532,0.287437628808177,9.30969179800848e-05,0.0274921806624363
0.1749,0.0188496056941166,-6.33414799700284,-5.63795023510117,0.287090721904217,9.29813704750668e-05,0.0275054165764302
0.1751,0.0188496074082508,-6.33414799533751,-5.63795023327877,0.28676230020013,9.2872129738299e-05,0.0275179473428303
0.1753,0.0188496089563548,-6.33414799383625,-5.63795023163861,0.286451397943465,9.27688503577583e-05,0.02752980978712
0.1755,0.0188496103535591,-6.33414799248396,-5.63795023016293,0.286157098039744,9.26712060321345e-05,0.0275410388809626
0.1757,0.0188496116141004,-6.33414799126697,-5.63795022883569,0.285878529799899,9.25788884972545e-05,0.0275516678278475
0.1759,0.0188496127508946,-6.33414799017273,-5.63795022764234,0.285614866771546,9.2491606514712e-05,0.0275617281455695
0.1761,0.0188496137754094,-6.33414798918962,-5.63795022656964,0.28536532465328,9.24090849189458e-05,0.0275712497455683
0.1763,0.0188496146985933,-6.33414798830729,-5.63795022560568,0.285129159290894,9.23310637192272e-05,0.027580261009168
0.1765,0.0188496155299734,-6.33414798751601,-5.63795022473967,0.284905664754163,9.2257297253218e-05,0.0275887888607659
0.1767,0.0188496162784521,-6.33414798680714,-5.63795022396181,0.284694171492615,9.21875533890317e-05,0.0275968588380277
0.1769,0.0188496169520058,-6.33414798617268,-5.63795022326333,0.284494044568532,9.21216127729069e-05,0.0276044951591545
0.1771,0.0188496175580471,-6.33414798560546,-5.63795022263628,0.284304681965284,9.20592681197638e-05,0.0276117207872919
0.1773,0.0188496181030656,-6.33414798509891,-5.6379502220734,0.284125512968985,9.20003235441209e-05,0.0276185574921567
0.1775,0.0188496185931412,-6.33414798464714,-5.63795022156828,0.283955996621362,9.19445939289847e-05,0.027625025908959
0.1777,0.0188496190337335,-6.33414798424468,-5.6379502211151,0.283795620241672,9.18919043305246e-05,0.0276311455947023
0.1779,0.0188496194295024,-6.33414798388663,-5.63795022070854,0.283643898015445,9.18420894163543e-05,0.0276369350819441
0.1781,0.018849619785232,-6.33414798356875,-5.63795022034388,0.283500369647819,9.17949929355972e-05,0.0276424119301014
0.1783,0.0188496201046309,-6.33414798328685,-5.63795022001688,0.283364599079201,9.17504672187484e-05,0.0276475927743865
0.1785,0.0188496203915122,-6.33414798303748,-5.63795021972365,0.283236173261007,9.17083727057349e-05,0.0276524933724589
0.1787,0.0188496206490596,-6.33414798281728,-5.63795021946078,0.283114700989237,9.16685775004715e-05,0.0276571286488759
0.1789,0.0188496208803166,-6.33414798262339,-5.63795021922516,0.282999811793665,9.16309569504269e-05,0.0276615127374287
0.1791,0.0188496210878013,-6.33414798245307,-5.63795021901397,0.282891154880455,9.15953932497703e-05,0.0276656590214438
0.1793,0.0188496212740741,-6.33414798230407,-5.6379502188247,0.282788398126054,9.1561775064744e-05,0.0276695801721346
0.1795,0.018849621441074,-6.33414798217408,-5.63795021865512,0.282691227120262,9.15299971800077e-05,0.0276732881850792
0.1797,0.0188496215910152,-6.33414798206128,-5.6379502185032,0.28259934425641,9.14999601647758e-05,0.0276767944149056
0.1799,0.0188496217254568,-6.33414798196382,-5.63795021836711,0.282512467866654,9.14715700575891e-05,0.0276801096082588
0.1801,0.0188496218459976,-6.33414798188021,-5.63795021824518,0.28243033140043,9.14447380687338e-05,0.0276832439351238
0.1803,0.018849621954215,-6.33414798180903,-5.63795021813601,0.282352682644187,9.14193802992822e-05,0.0276862070185767
0.1805,0.0188496220511278,-6.33414798174895,-5.63795021803821,0.282279282980562,9.13954174758063e-05,0.027689007963033
0.1807,0.018849622138061,-6.33414798169893,-5.63795021795065,0.28220990668523,9.13727746999505e-05,0.0276916553810603
0.1809,0.01884962221604,-6.33414798165787,-5.63795021787225,0.282144340259734,9.13513812119851e-05,0.0276941574188213
0.1811,0.0188496222858756,-6.33414798162481,-5.63795021780208,0.282082381798633,9.13311701675659e-05,0.0276965217802073
0.1813,0.0188496223485995,-6.33414798159902,-5.63795021773924,0.282023840389405,9.13120784270244e-05,0.0276987557497248
0.1815,0.0188496224047205,-6.33414798157967,-5.63795021768301,0.28196853554357,9.12940463564132e-05,0.0277008662141917
0.1817,0.0188496224550492,-6.33414798156615,-5.63795021763268,0.281916296657588,9.12770176397688e-05,0.0277028596832987
0.1819,0.0188496225001409,-6.3341479815578,-5.63795021758764,0.281866962502123,9.12609391018718e-05,0.0277047423090893
0.1821,0.0188496225405954,-6.33414798155414,-5.63795021754734,0.281820380738342,9.12457605410013e-05,0.0277065199044093
0.1823,0.018849622576843,-6.33414798155464,-5.63795021751129,0.281776407459965,9.12314345711161e-05,0.0277081979603747
0.1825,0.0188496226093369,-6.33414798155892,-5.63795021747903,0.281734906759843,9.12179164729632e-05,0.0277097816629042
0.1827,0.018849622638435,-6.33414798156651,-5.63795021745016,0.28169575031989,9.12051640536313e-05,0.0277112759083614
0.1829,0.0188496226645806,-6.33414798157715,-5.63795021742438,0.28165881702327,9.11931375140762e-05,0.0277126853183488
0.1831,0.018849622687963,-6.33414798159048,-5.63795021740129,0.281623992587755,9.11817993242423e-05,0.0277140142536933
0.1833,0.01884962270895,-6.33414798160621,-5.63795021738069,0.281591169219262,9.11711141053195e-05,0.0277152668276641
0.1835,0.0188496227276901,-6.33414798162408,-5.63795021736225,0.281560245284593,9.11610485188103e-05,0.0277164469184561
0.1837,0.0188496227445892,-6.33414798164397,-5.63795021734577,0.281531125002473,9.11515711620144e-05,0.0277175581809775
0.1839,0.0188496227597389,-6.33414798166553,-5.63795021733105,0.281503718152013,9.11426524696287e-05,0.0277186040579715
0.1841,0.0188496227732242,-6.33414798168866,-5.63795021731788,0.281477939797769,9.11342646211024e-05,0.0277195877905053
0.1843,0.0188496227854216,-6.33414798171321,-5.63795021730615,0.281453710030628,9.1126381453536e-05,0.027720512427856
0.1845,0.0188496227963124,-6.33414798173898,-5.63795021729569,0.281430953723771,9.11189783797325e-05,0.0277213808368209
0.1847,0.0188496228061087,-6.33414798176589,-5.63795021728632,0.281409600303016,9.11120323112566e-05,0.027722195710479
0.1849,0.0188496228148881,-6.33414798179379,-5.637950217278,0.28138958353088,9.11055215861491e-05,0.0277229595764303
0.1851,0.0188496228227382,-6.33414798182254,-5.63795021727057,0.281370841303737,9.10994259011758e-05,0.0277236748045343
0.1853,0.0188496228298222,-6.33414798185217,-5.63795021726395,0.281353315461482,9.1093726248289e-05,0.0277243436141722
0.1855,0.0188496228361893,-6.33414798188251,-5.63795021725808,0.281336951609142,9.10884048551971e-05,0.0277249680810532
0.1857,0.0188496228419048,-6.3341479819135,-5.63795021725285,0.281321698949922,9.10834451297772e-05,0.0277255501435843
0.1859,0.0188496228469881,-6.33414798194506,-5.63795021724822,0.281307510129191,9.10788316081978e-05,0.0277260916088233
0.1861,0.018849622851578,-6.33414798197715,-5.6379502172441,0.28129434108895,9.10745499065894e-05,0.0277265941580311
0.1863,0.0188496228556715,-6.3341479820097,-5.63795021724045,0.281282150932353,9.10705866760706e-05,0.0277270593518413
0.1865,0.0188496228593817,-6.33414798204271,-5.63795021723725,0.281270901797882,9.10669295610381e-05,0.0277274886350609
0.1867,0.0188496228626473,-6.33414798207611,-5.63795021723442,0.281260558742804,9.10635671605571e-05,0.0277278833411173
0.1869,0.0188496228655981,-6.33414798210984,-5.63795021723195,0.281251089635564,9.10604889927475e-05,0.0277282446961639
0.1871,0.0188496228682497,-6.33414798214391,-5.6379502172298,0.281242465056792,9.10576854620201e-05,0.0277285738228576
0.1873,0.0188496228705989,-6.33414798217825,-5.6379502172279,0.281234658208628,9.10551478291231e-05,0.0277288717438181
0.1875,0.0188496228726406,-6.33414798221278,-5.6379502172263,0.281227644832108,9.10528681838218e-05,0.0277291393847809
0.1877,0.0188496228745472,-6.33414798224763,-5.63795021722493,0.281221403132339,9.1050839420215e-05,0.0277293775774518
0.1879,0.0188496228761832,-6.3341479822827,-5.63795021722378,0.28121591371127,9.1049055214523e-05,0.0277295870620723
0.1881,0.0188496228776203,-6.33414798231793,-5.63795021722282,0.281211159507826,9.10475100053662e-05,0.0277297684897039
0.1883,0.0188496228788748,-6.33414798235337,-5.63795021722206,0.281207125745255,9.10461989763669e-05,0.0277299224242376
0.1885,0.0188496228799527,-6.33414798238899,-5.63795021722147,0.28120379988551,9.10451180411354e-05,0.0277300493441337
0.1887,0.0188496228808374,-6.33414798242478,-5.63795021722105,0.281201171590532,9.10442638304989e-05,0.0277301496439
0.1889,0.0188496228816365,-6.33414798246075,-5.63795021722079,0.281199232690332,9.10436336819909e-05,0.0277302236353091
0.1891,0.0188496228822104,-6.33414798249688,-5.63795021722067,0.281197977157751,9.1043225631521e-05,0.0277302715483617
0.1893,0.0188496228826789,-6.33414798253319,-5.63795021722072,0.281197401089851,9.10430384072683e-05,0.027730293531997
0.1895,0.0188496228829512,-6.33414798256962,-5.63795021722092,0.281197502695857,9.104307142569e-05,0.0277302896545523
0.1897,0.0188496228830726,-6.33414798260619,-5.63795021722127,0.28119828229162,9.10433247897125e-05,0.0277302599039743
0.1899,0.0188496228830582,-6.33414798264292,-5.63795021722177,0.281199742300603,9.10437992890436e-05,0.0277302041877821
0.1901,0.0188496228828953,-6.33414798267982,-5.63795021722241,0.281201887261358,9.10444964026445e-05,0.027730122332781
0.1903,0.0188496228826546,-6.33414798271688,-5.63795021722326,0.281204723841548,9.10454183033414e-05,0.0277300140845282
0.1905,0.0188496228821017,-6.33414798275402,-5.63795021722424,0.281208260858541,9.10465678646138e-05,0.0277298791065465
0.1907,0.0188496228814421,-6.33414798279145,-5.63795021722541,0.281212509306644,9.10479486695575e-05,0.0277297169792856
0.1909,0.0188496228805767,-6.33414798282906,-5.63795021722676,0.281217482391045,9.10495650220907e-05,0.0277295271988264
0.1911,0.0188496228794538,-6.33414798286684,-5.63795021722834,0.281223195568591,9.10514219603718e-05,0.0277293091753253
0.1913,0.0188496228781651,-6.33414798290485,-5.63795021723014,0.2812296665955,9.10535252725495e-05,0.0277290622311939
0.1915,0.0188496228765654,-6.3341479829431,-5.63795021723219,0.28123691558216,9.10558815148112e-05,0.0277287855990075
0.1917,0.0188496228747458,-6.33414798298164,-5.6379502172345,0.281244965055182,9.10584980318908e-05,0.0277284784191378
0.1919,0.0188496228726059,-6.33414798302045,-5.63795021723712,0.281253840026888,9.10613829799753e-05,0.0277281397371012
0.1921,0.018849622870097,-6.33414798305956,-5.63795021724002,0.281263568072445,9.10645453522046e-05,0.0277277685006157
0.1923,0.0188496228673982,-6.33414798309911,-5.63795021724332,0.281274179414876,9.10679950067445e-05,0.0277273635563572
0.1925,0.0188496228642081,-6.33414798313902,-5.637950217247,0.281285707018191,9.10717426975863e-05,0.0277269236464058
0.1927,0.0188496228606021,-6.33414798317934,-5.63795021725112,0.28129818668894,9.10758001081569e-05,0.0277264474043714
0.1929,0.018849622856546,-6.33414798322019,-5.63795021725575,0.281311657186461,9.10801798877986e-05,0.0277259333511864
0.1931,0.0188496228518822,-6.33414798326154,-5.63795021726091,0.281326160342173,9.10848956913263e-05,0.0277253798905546
0.1933,0.018849622846604,-6.33414798330352,-5.63795021726667,0.281341741188253,9.10899622216798e-05,0.0277247853040411
0.1935,0.0188496228406868,-6.33414798334614,-5.63795021727312,0.281358448096091,9.1095395275903e-05,0.0277241477457897
0.1937,0.0188496228340299,-6.33414798338954,-5.63795021728032,0.281376332924916,9.11012117945042e-05,0.027723465236852
0.1939,0.0188496228264919,-6.33414798343372,-5.63795021728835,0.281395451181045,9.11074299144471e-05,0.0277227356591116
0.1941,0.0188496228181021,-6.33414798347889,-5.63795021729734,0.281415862188215,9.11140690258508e-05,0.0277219567487848
0.1943,0.0188496228085609,-6.33414798352506,-5.63795021730735,0.281437629269493,9.11211498326542e-05,0.0277211260894804
0.1945,0.01884962279787,-6.33414798357237,-5.63795021731855,0.281460819941312,9.11286944173846e-05,0.0277202411047963
0.1947,0.018849622785947,-6.334147983621,-5.63795021733104,0.281485506120173,9.11367263102528e-05,0.0277192990504336
0.1949,0.0188496227725641,-6.33414798367102,-5.63795021734499,0.28151176434263,9.11452705627983e-05,0.027718297005803
0.1951,0.0188496227575327,-6.33414798372266,-5.63795021736057,0.281539675999193,9.11543538263096e-05,0.0277172318651015
0.1953,0.0188496227406858,-6.33414798377606,-5.63795021737796,0.281569327582809,9.11640044352999e-05,0.0277161003278322
0.1955,0.0188496227219322,-6.3341479838315,-5.63795021739737,0.281600810952648,9.11742524962372e-05,0.0277148988887408
0.1957,0.018849622700817,-6.3341479838891,-5.63795021741905,0.281634223613931,9.11851299818706e-05,0.0277136238271397
0.1959,0.018849622677317,-6.33414798394925,-5.63795021744329,0.281669669014614,9.1196670831452e-05,0.02771227119559
0.1961,0.0188496226509147,-6.33414798401215,-5.63795021747031,0.281707256859736,9.12089110571222e-05,0.027710836807909
0.1963,0.0188496226214376,-6.33414798407818,-5.63795021750049,0.28174710344435,9.12218888568625e-05,0.0277093162264698
0.1965,0.0188496225884937,-6.33414798414767,-5.63795021753418,0.281789332005931,9.12356447343285e-05,0.0277077047487574
0.1967,0.0188496225516575,-6.334147984221,-5.63795021757182,0.281834073097258,9.12502216259658e-05,0.0277059973931448
0.1969,0.0188496225104916,-6.33414798429859,-5.63795021761384,0.281881464980795,9.12656650358351e-05,0.0277041888838487
0.1971,0.0188496224645546,-6.33414798438105,-5.63795021766076,0.281931654045637,9.1282023178528e-05,0.0277022736350249
0.1973,0.0188496224131103,-6.33414798446884,-5.63795021771313,0.28198479524817,9.12993471307035e-05,0.0277002457339602
0.1975,0.018849622355724,-6.33414798456263,-5.63795021777162,0.282041052577614,9.13176909916764e-05,0.0276980989233149
0.1977,0.0188496222916131,-6.3341479846631,-5.63795021783692,0.282100599547691,9.13371120535892e-05,0.027695826582369
0.1979,0.0188496222200226,-6.33414798477099,-5.63795021790985,0.282163619715734,9.13576709817454e-05,0.0276934217072242
0.1981,0.0188496221400779,-6.33414798488716,-5.63795021799123,0.282230307230563,9.13794320056597e-05,0.0276908768899066
0.1983,0.018849622050913,-6.33414798501261,-5.63795021808209,0.282300867410578,9.14024631214469e-05,0.0276881842963207
0.1985,0.0188496219512939,-6.33414798514834,-5.63795021818351,0.282375517353513,9.14268363062251e-05,0.0276853356429937
0.1987,0.018849621840231,-6.33414798529559,-5.63795021829671,0.282454486579416,9.14526277452493e-05,0.0276823221725566
0.1989,0.0188496217161817,-6.33414798545559,-5.63795021842308,0.282538017708437,9.14799180724402e-05,0.0276791346278962
0.1991,0.0188496215779279,-6.3341479856299,-5.63795021856411,0.282626367175095,9.15087926252219e-05,0.0276757632249196
0.1993,0.0188496214236612,-6.33414798582003,-5.63795021872147,0.282719805980746,9.15393417143757e-05,0.0276721976238615
0.1995,0.0188496212517111,-6.3341479860279,-5.63795021889709,0.282818620486036,9.15716609098989e-05,0.0276684268990693
0.1997,0.0188496210599109,-6.33414798625538,-5.63795021909302,0.282923113245195,9.1605851343789e-05,0.0276644395071945
0.1999,0.0188496208462081,-6.33414798650482,-5.63795021931163,0.283033603884064,9.164202003072e-05,0.0276602232537182
0.2001,0.0188496206079667,-6.33414798677857,-5.63795021955546,0.283150430023839,9.16802802077415e-05,0.0276557652577364
0.2003,0.0188496203425642,-6.33414798707945,-5.63795021982744,0.283273948252529,9.17207516940885e-05,0.027651051914928
0.2005,0.0188496200468727,-6.33414798741038,-5.63795022013077,0.283404535146227,9.17635612723462e-05,0.0276460688586273
0.2007,0.0188496197176025,-6.33414798777482,-5.63795022046899,0.283542588342286,9.18088430922279e-05,0.0276408009189203
0.2009,0.0188496193509141,-6.33414798817643,-5.63795022084611,0.283688527666582,9.18567390983481e-05,0.0276352320796838
0.2011,0.01884961894276,-6.33414798861937,-5.63795022126647,0.283842796317057,9.19073994834701e-05,0.0276293454334826
0.2013,0.0188496184885237,-6.33414798910811,-5.63795022173505,0.284005862105756,9.19609831687133e-05,0.0276231231342421
0.2015,0.0188496179831552,-6.33414798964769,-5.63795022225718,0.284178218761631,9.20176583124476e-05,0.0276165463476103
0.2017,0.0188496174210889,-6.33414799024366,-5.63795022283895,0.284360387296341,9.20776028495663e-05,0.0276095951989249
0.2019,0.0188496167961594,-6.33414799090221,-5.63795022348701,0.284552917435322,9.21410050630616e-05,0.0276022487186997
0.2021,0.0188496161015186,-6.33414799162998,-5.63795022420877,0.284756389116345,9.22080641898817e-05,0.0275944847855466
0.2023,0.0188496153296118,-6.33414799243437,-5.63795022501244,0.284971414057792,9.22789910631723e-05,0.0275862800664509
0.2025,0.0188496144723165,-6.33414799332365,-5.63795022590712,0.285198637398767,9.23540087932112e-05,0.0275776099543181
0.2027,0.0188496135203942,-6.33414799430677,-5.63795022690287,0.285438739413159,9.24333534894385e-05,0.0275684485027149
0.2029,0.0188496124639449,-6.33414799539351,-5.63795022801079,0.285692437299608,9.25172750262024e-05,0.0275587683577316
0.2031,0.0188496112919331,-6.33414799659473,-5.63795022924322,0.285960487049252,9.26060378548833e-05,0.0275485406868948
0.2033,0.018849609992365,-6.33414799792223,-5.63795023061375,0.286243685392955,9.26999218655125e-05,0.0275377351050699
0.2035,0.018849608552049,-6.33414799938898,-5.63795023213734,0.286542871829529,9.2799223300879e-05,0.0275263195972959
0.2037,0.0188496069564429,-6.334148001009,-5.63795023383058,0.286858930736234,9.29042557266062e-05,0.0275142604385079
0.2039,0.0188496051898799,-6.33414800279772,-5.63795023571172,0.287192793562589,9.30153510607684e-05,0.0275015221101104
0.2041,0.0188496032350413,-6.33414800477172,-5.63795023780083,0.287545441108178,9.31328606669173e-05,0.027488067213378
0.2043,0.0188496010733622,-6.33414800694928,-5.63795024012004,0.28791790588479,9.32571565146623e-05,0.0274738563796754
0.2045,0.0188495986842858,-6.33414800934991,-5.63795024269362,0.288311274562791,9.33886324122507e-05,0.027458848177504
0.2047,0.0188495960457627,-6.3341480119948,-5.63795024554825,0.288726690501135,9.35277053159212e-05,0.0274429990164018
0.2049,0.0188495931338659,-6.33414801490671,-5.6379502487132,0.289165356359866,9.36748167210978e-05,0.0274262630477477
0.2051,0.0188495899226252,-6.33414801811012,-5.63795025222052,0.289628536793308,9.38304341409434e-05,0.0274085920625413
0.2053,0.0188495863841638,-6.33414802163126,-5.63795025610528,0.290117561221423,9.39950526781846e-05,0.0273899353862636
0.2055,0.0188495824883775,-6.33414802549784,-5.63795026040582,0.290633826676016,9.4169196696498e-05,0.02737023977095
0.2057,0.0188495782031297,-6.33414802973951,-5.63795026516393,0.291178800717525,9.43534215982892e-05,0.0273494492846475
0.2059,0.0188495734939955,-6.33414803438738,-5.63795027042515,0.291754024417138,9.45483157162242e-05,0.0273275051984635
0.2061,0.0188495683241487,-6.33414803947406,-5.637950276239,0.29236111539784,9.47545023263582e-05,0.0273043458714612
0.2063,0.0188495626548061,-6.33414804503364,-5.63795028265926,0.293001770926734,9.4972641791451e-05,0.0272799066337023
0.2065,0.0188495564445997,-6.33414805110117,-5.63795028974415,0.293677771049601,9.52034338435687e-05,0.027254119667794
0.2067,0.018849549650329,-6.33414805771258,-5.63795029755672,0.294390981757147,9.54476200159471e-05,0.0272269138893552
0.2069,0.0188495422264568,-6.33414806490413,-5.63795030616487,0.295143358170719,9.57059862347541e-05,0.0271982148268813
0.2071,0.0188495341258031,-6.33414807271197,-5.63795031564173,0.295936947733462,9.5979365582368e-05,0.0271679445015583
0.2073,0.0188495252993414,-6.33414808117118,-5.63795032606577,0.296773893390925,9.62686412446245e-05,0.0271360213076518
0.2075,0.0188495156970299,-6.33414809031542,-5.63795033752104,0.297656436742992,9.6574749655552e-05,0.0271023598941824
0.2077,0.0188495052676598,-6.33414810017531,-5.6379503500971,0.298586921146732,9.68986838542741e-05,0.0270668710486835
0.2079,0.0188494939599428,-6.33414811077742,-5.6379503638893,0.299567794747314,9.72414970698879e-05,0.0270294615839371
0.2081,0.0188494817226218,-6.33414812214274,-5.63795037899854,0.300601613411507,9.76043065514702e-05,0.0269900342286819
0.2083,0.0188494685056595,-6.33414813428441,-5.63795039553135,0.301691043535529,9.79882976619717e-05,0.0269484875233984
0.2085,0.0188494542609656,-6.33414814720599,-5.63795041359955,0.302838864696073,9.83947282560098e-05,0.0269047157223874
0.2087,0.0188494389435118,-6.33414816089827,-5.6379504333199,0.304047972110275,9.88249333637165e-05,0.026858608703479
0.2089,0.0188494225125284,-6.33414817533632,-5.63795045481374,0.305321378867195,9.92803302042798e-05,0.0268100518868349
0.2091,0.0188494049331684,-6.33414819047565,-5.63795047820624,0.306662217890068,9.97624235552385e-05,0.026758926164433
0.2093,0.0188493861778619,-6.33414820624785,-5.63795050362555,0.308073743585198,0.000100272811505523,0.026705107841959
0.2095,0.0188493662286207,-6.33414822255546,-5.6379505312018,0.309559333129905,0.00010081319162299,0.0266484685949633
0.2097,0.0188493450785195,-6.33414823926603,-5.63795056106564,0.311122487348462,0.000101385367569583,0.0265888754412772
0.2099,0.0188493227347521,-6.33414825620535,-5.63795059334671,0.312766831121487,0.000101991256200515,0.0265261907318202
0.2101,0.0188492992205679,-6.33414827314958,-5.63795062817173,0.314496113270879,0.000102632895186682,0.0264602721620616
0.2103,0.0188492745784231,-6.33414828981633,-5.63795066566211,0.316314205859072,0.000103312451203401,0.0263909728065311
0.2105,0.0188492488727751,-6.33414830585452,-5.63795070593131,0.318225102838315,0.000104032228732006,0.0263181411788943
0.2107,0.0188492221930916,-6.33414832083293,-5.63795074908167,0.320232917982818,0.000104794679525198,0.0262416213202226
0.2109,0.0188491946575868,-6.33414833422718,-5.63795079520097,0.322341882034065,0.000105602412791494,0.0261612529181896
0.2111,0.0188491664159178,-6.33414834540504,-5.63795084435815,0.324556338987529,0.000106458206158887,0.0260768714600109
0.2113,0.0188491376533061,-6.33414835361064,-5.63795089659899,0.326880741447341,0.000107365017483293,0.0259883084220099
0.2115,0.0188491085932996,-6.33414835794612,-5.63795095194066,0.3293196449745,0.00010832599757302,0.0258953914987405
0.2117,0.0188490795013707,-6.33414835735192,-5.6379510103663,0.331877701353866,0.000109344503906715,0.0257979448746114
0.2119,0.0188490506875979,-6.33414835058495,-5.63795107181852,0.334559650705618,0.000110424115429016,0.0256957895409492
0.2121,0.0188490225095486,-6.33414833619441,-5.6379511361927,0.337370312368297,0.000111568648515392,0.0255887436613874
0.2123,0.0188489953740204,-6.33414831249623,-5.63795120332934,0.340314574482858,0.00011278217420533,0.0254766229883873
0.2125,0.0188489697388537,-6.33414827754463,-5.63795127300616,0.343397382210686,0.000114069036811729,0.025359241333569
0.2127,0.018848946113078,-6.33414822910227,-5.6379513449294,0.346623724523203,0.000115433874022924,0.0252364110943595
0.2129,0.0188489250569249,-6.33414816460802,-5.63795141872471,0.349998619506637,0.000116881638623851,0.0251079438392437
0.2131,0.0188489071794707,-6.33414808114257,-5.63795149392742,0.353527098132892,0.000118417621972653,0.0249736509536327
0.2133,0.0188488931364099,-6.33414797539335,-5.63795156997256,0.357214186456176,0.000120047479380191,0.0248333443480365
0.2135,0.0188488836246355,-6.33414784361633,-5.63795164618422,0.361064886205268,0.000121777257551278,0.0246868372298447
0.2137,0.0188488793759842,-6.3341476815982,-5.63795172176476,0.365084153752997,0.000123613424258394,0.0245339449395848
0.2139,0.0188488811486902,-6.33414748461655,-5.63795179578355,0.369276877457681,0.000125562900431507,0.024374485852026
0.2141,0.0188488897170102,-6.33414724740046,-5.63795186716553,0.373647853385863,0.000127633094860375,0.0242082823419533
0.2143,0.0188489058577736,-6.33414696408996,-5.63795193467951,0.378201759441731,0.000129831941719373,0.0240351618138282
0.2145,0.0188489303358065,-6.33414662819779,-5.63795199692639,0.382943127945843,0.000132167941138356,0.023854957793903
0.2147,0.0188489638855116,-6.33414623257097,-5.63795205232692,0.387876316724274,0.000134650203056993,0.0236675110826575
0.2149,0.0188490071917152,-6.33414576935566,-5.63795209910938,0.393005478788766,0.000137288494613531,0.0234726709646907
0.2151,0.0188490608666969,-6.334145229964,-5.63795213529691,0.398334530708716,0.00014009329133177,0.0232702964724326
0.2153,0.0188491254257086,-6.33414460504519,-5.63795215869422,0.403867119796771,0.000143075832382601,0.0230602576992466
0.2155,0.0188492012611084,-6.33414388446181,-5.63795216687383,0.409606590250976,0.000146248180207092,0.0228424371566921
0.2157,0.0188492886138378,-6.33414305727097,-5.63795215716129,0.415555948417772,0.000149623284796843,0.0226167311698982
0.2159,0.0188493875443131,-6.33414211171294,-5.63795212661916,0.421717827361192,0.000153215052933602,0.0223830513042006
0.2161,0.0188494979023066,-6.33414103520765,-5.63795207202927,0.428094450944171,0.000157038422692147,0.0221413258154015
0.2163,0.0188496192970525,-6.33413981436006,-5.63795198987293,0.434687597647584,0.000161109443507988,0.0218915011152541
0.2165,0.0188497510670778,-6.33413843497604,-5.63795187630807,0.441498564371122,0.00016544536210161,0.0216335432430506
0.2167,0.0188498922519799,-6.33413688208871,-5.63795172714364,0.448528130477171,0.000170064714534024,0.0213674393335248
0.2169,0.0188500415653576,-6.33413513999829,-5.6379515378089,0.455776522354041,0.000174987424638924,0.0210931990706651
0.2171,0.0188501973709255,-6.33413319232375,-5.63795130331871,0.463243378788003,0.000180234909035508,0.0208108561164942
0.2173,0.0188503576620435,-6.33413102207038,-5.63795101823211,0.470927717444324,0.00018583018886581,0.0205204695034021
0.2175,0.0188505200459533,-6.33412861171109,-5.63795067660509,0.478827902765616,0.000191798008320045,0.0202221249782333
0.2177,0.0188506817327996,-6.33412594328464,-5.63795027193502,0.486941615601085,0.000198164959904995,0.0199159362860244
0.2179,0.0188508395309138,-6.33412299851082,-5.63794979709699,0.495265824882606,0.000204959616269547,0.0196020463810717
0.2181,0.018850989849283,-6.33411975892192,-5.6379492442712,0.503796761662767,0.000212212668219276,0.0192806285528652
0.2183,0.0188511287073067,-6.33411620601394,-5.63794860486043,0.512529895826047,0.000219957068317397,0.0189518874543681
0.2185,0.0188512517524904,-6.33411232141528,-5.63794786939689,0.52145991577717,0.000228228179174925,0.0186160600201165
0.2187,0.0188513542871279,-6.33410808707562,-5.63794702743923,0.530580711400365,0.000237063925159769,0.0182734162616719
0.2189,0.0188514313043124,-6.33410348547467,-5.63794606745934,0.539885360569875,0.000246504945790326,0.017924259928042
