z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
4.02615453218116,8.73202105009325e-05,-14.0418569427143,-4.36989645288306,8.74214977220622e-05,-14.0418571904227,-4.36989670059145,0.709778535724647,7.036013720547e-07,0.0111630134887801
4.02882174286826,8.73202104919409e-05,-14.0418569427143,-4.36989645288305,8.74190968817024e-05,-14.0418571845511,-4.36989669471986,0.709778372120482,7.03600835423481e-07,0.0111630197807526
4.03148895355537,8.73202104994727e-05,-14.0418569427143,-4.36989645288304,8.74167529414938e-05,-14.0418571788187,-4.36989668898739,0.709778212394572,7.03600311513776e-07,0.0111630259235732
4.03415616424247,8.7320210508209e-05,-14.0418569427143,-4.36989645288306,8.74144645532371e-05,-14.0418571732221,-4.36989668339082,0.709778056454988,7.03599800024012e-07,0.0111630319207774
4.03682337492957,8.73202105109435e-05,-14.0418569427143,-4.36989645288305,8.74122304005964e-05,-14.0418571677581,-4.36989667792687,0.709777904211979,7.03599300659751e-07,0.0111630377758168
4.03949058561667,8.73202105158901e-05,-14.0418569427143,-4.36989645288306,8.74100491984886e-05,-14.0418571624237,-4.36989667259245,0.709777755577922,7.0359881313348e-07,0.0111630434920613
4.04215779630378,8.73202105117579e-05,-14.0418569427143,-4.36989645288305,8.74079196924726e-05,-14.0418571572157,-4.36989666738445,0.709777610467272,7.03598337164661e-07,0.0111630490728008
4.04482500699088,8.7320210524489e-05,-14.0418569427143,-4.36989645288305,8.74058406574174e-05,-14.0418571521311,-4.36989666229987,0.709777468796509,7.03597872479282e-07,0.0111630545212473
4.04749221767798,8.73202105168996e-05,-14.0418569427143,-4.36989645288304,8.74038108974462e-05,-14.0418571471671,-4.36989665733583,0.709777330484095,7.03597418809818e-07,0.0111630598405368
4.05015942836508,8.73202105169632e-05,-14.0418569427143,-4.36989645288304,8.74018292448819e-05,-14.0418571423207,-4.36989665248944,0.709777195450424,7.03596975895174e-07,0.0111630650337307
4.05282663905219,8.7320210514757e-05,-14.0418569427143,-4.36989645288303,8.73998945601362e-05,-14.0418571375892,-4.36989664775792,0.709777063617775,7.03596543480395e-07,0.011163070103818
4.05549384973929,8.73202105213393e-05,-14.0418569427143,-4.36989645288304,8.73980057298773e-05,-14.0418571329698,-4.36989664313854,0.709776934910271,7.03596121316582e-07,0.0111630750537169
4.05816106042639,8.73202105245431e-05,-14.0418569427144,-4.36989645288304,8.73961616676966e-05,-14.04185712846,-4.36989663862865,0.709776809253834,7.03595709160656e-07,0.0111630798862764
4.06082827111349,8.73202105137062e-05,-14.0418569427143,-4.36989645288302,8.73943613124428e-05,-14.041857124057,-4.36989663422567,0.709776686576138,7.03595306775463e-07,0.0111630846042779
4.0634954818006,8.73202105200419e-05,-14.0418569427144,-4.36989645288303,8.73926036289996e-05,-14.0418571197584,-4.36989662992703,0.709776566806577,7.03594913929321e-07,0.0111630892104368
4.0661626924877,8.73202105270345e-05,-14.0418569427143,-4.36989645288304,8.73908876057872e-05,-14.0418571155616,-4.36989662573028,0.709776449876214,7.03594530396142e-07,0.0111630937074045
4.0688299031748,8.73202105188403e-05,-14.0418569427143,-4.36989645288305,8.73892122556508e-05,-14.0418571114643,-4.36989662163304,0.709776335717746,7.03594155955084e-07,0.0111630980977691
4.0714971138619,8.73202105292176e-05,-14.0418569427144,-4.36989645288305,8.73875766146393e-05,-14.0418571074642,-4.36989661763286,0.709776224265469,7.03593790390653e-07,0.0111631023840577
4.07416432454901,8.7320210527914e-05,-14.0418569427144,-4.36989645288303,8.73859797418941e-05,-14.0418571035589,-4.36989661372751,0.709776115455233,7.03593433492409e-07,0.0111631065687373
4.07683153523611,8.73202105199156e-05,-14.0418569427143,-4.36989645288305,8.73844207185948e-05,-14.0418570997461,-4.36989660991477,0.709776009224409,7.03593085054929e-07,0.0111631106542166
4.07949874592321,8.73202105295535e-05,-14.0418569427143,-4.36989645288305,8.73828986479031e-05,-14.0418570960237,-4.36989660619235,0.709775905511854,7.03592744877649e-07,0.011163114642847
4.08216595661031,8.7320210517789e-05,-14.0418569427143,-4.36989645288305,8.73814126540751e-05,-14.0418570923895,-4.36989660255822,0.709775804257872,7.0359241276468e-07,0.0111631185369244
4.08483316729742,8.73202105137481e-05,-14.0418569427143,-4.36989645288304,8.7379961882017e-05,-14.0418570888415,-4.36989659901019,0.709775705404185,7.03592088524928e-07,0.01116312233869
4.08750037798452,8.73202105168904e-05,-14.0418569427143,-4.36989645288304,8.73785454971188e-05,-14.0418570853775,-4.36989659554627,0.709775608893893,7.03591771971723e-07,0.0111631260503321
4.09016758867162,8.73202105120697e-05,-14.0418569427143,-4.36989645288303,8.73771626844766e-05,-14.0418570819957,-4.36989659216444,0.709775514671448,7.03591462922847e-07,0.011163129673987
4.09283479935872,8.73202105217698e-05,-14.0418569427143,-4.36989645288304,8.73758126483382e-05,-14.041857078694,-4.36989658886277,0.709775422682615,7.03591161200426e-07,0.0111631332117405
4.09550201004583,8.73202105216937e-05,-14.0418569427143,-4.36989645288304,8.7374494612158e-05,-14.0418570754706,-4.36989658563938,0.709775332874448,7.03590866630695e-07,0.0111631366656289
4.09816922073293,8.73202105214248e-05,-14.0418569427143,-4.36989645288303,8.73732078174316e-05,-14.0418570723236,-4.36989658249238,0.709775245195254,7.03590579044193e-07,0.0111631400376401
4.10083643142003,8.73202105220269e-05,-14.0418569427143,-4.36989645288304,8.73719515235294e-05,-14.0418570692513,-4.36989657941998,0.709775159594565,7.03590298275298e-07,0.0111631433297151
4.10350364210713,8.73202105320481e-05,-14.0418569427143,-4.36989645288304,8.73707250078626e-05,-14.0418570662517,-4.36989657642038,0.709775076023111,7.03590024162445e-07,0.0111631465437488
4.10617085279423,8.73202105161473e-05,-14.0418569427143,-4.36989645288304,8.73695275646624e-05,-14.0418570633232,-4.36989657349195,0.709774994432788,7.03589756547806e-07,0.0111631496815911
4.10883806348134,8.73202105349926e-05,-14.0418569427143,-4.36989645288306,8.736835850498e-05,-14.0418570604641,-4.36989657063287,0.709774914776633,7.03589495277367e-07,0.0111631527450482
4.11150527416844,8.73202105253423e-05,-14.0418569427143,-4.36989645288304,8.73672171558537e-05,-14.0418570576729,-4.36989656784159,0.709774837008797,7.03589240200667e-07,0.0111631557358834
