Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.012,0.000689025589519553,-9.20859227781645,-9.21046224749413,0.000689136533686185,-9.2085933670025,-9.21046333668018,0.90755895687641,2.66946689239159e-06,0.003557888858808
0.013,0.000689035006039235,-9.20859227519922,-9.21046224937219,0.000689145925336643,-9.20859336414111,-9.21046333831407,0.907559372804553,2.66947957797651e-06,0.00355787287328149
0.014,0.000689045175256716,-9.20859227236861,-9.21046225140035,0.000689156067696664,-9.20859336104681,-9.21046334007855,0.907559821972063,2.6694932774815e-06,0.00355785561025373
0.015,0.0006890560970235,-9.20859226932448,-9.21046225357859,0.000689166960622406,-9.20859335771953,-9.21046334197364,0.90756030437089,2.66950799069037e-06,0.00355783707003408
0.016,0.000689067771188386,-9.20859226606691,-9.21046225590692,0.000689178603959756,-9.2085933541593,-9.21046334399931,0.907560819992393,2.66952371737073e-06,0.00355781725295477
0.017,0.000689080197580632,-9.20859226259589,-9.21046225838525,0.000689190997543471,-9.20859335036617,-9.21046334615552,0.907561368827332,2.66954045727413e-06,0.00355779615937088
0.018,0.000689093376030406,-9.20859225891151,-9.21046226101357,0.000689204141198288,-9.20859334634017,-9.21046334844223,0.907561950865874,2.66955821013632e-06,0.00355777378966034
0.019,0.000689107306345027,-9.20859225501372,-9.21046226379184,0.000689218034737871,-9.20859334208132,-9.21046335085944,0.907562566097594,2.66957697567683e-06,0.00355775014422395
0.02,0.000689121988328146,-9.20859225090249,-9.21046226672003,0.000689232677965487,-9.20859333758958,-9.21046335340712,0.907563214511468,2.66959675359949e-06,0.00355772522348532
0.021,0.000689137421771336,-9.20859224657791,-9.21046226979809,0.000689248070673595,-9.20859333286505,-9.21046335608523,0.907563896095883,2.66961754359183e-06,0.0035576990278909
0.022,0.000689153606455708,-9.20859224204001,-9.21046227302597,0.000689264212644189,-9.20859332790777,-9.21046335889373,0.90756461083863,2.66963934532559e-06,0.00355767155790992
0.023,0.000689170542152524,-9.20859223728879,-9.21046227640362,0.000689281103648576,-9.20859332271775,-9.21046336183258,0.907565358726908,2.66966215845662e-06,0.00355764281403441
0.024,0.000689188228618698,-9.20859223232426,-9.210462279931,0.000689298743447503,-9.20859331729502,-9.21046336490176,0.907566139747324,2.6696859826246e-06,0.0035576127967792
0.025,0.000689206665605015,-9.20859222714642,-9.21046228360808,0.000689317131790962,-9.20859331163957,-9.21046336810123,0.90756695388589,2.66971081745347e-06,0.00355758150668187
0.026,0.000689225852850191,-9.20859222175535,-9.2104622874348,0.000689336268418564,-9.2085933057515,-9.21046337143095,0.907567801128029,2.66973666255104e-06,0.00355754894430279
0.027,0.000689245790078922,-9.20859221615104,-9.21046229141107,0.000689356153059262,-9.20859329963084,-9.21046337489087,0.907568681458569,2.66976351750921e-06,0.00355751511022505
0.028,0.000689266477010781,-9.20859221033353,-9.21046229553688,0.000689376785431003,-9.20859329327761,-9.21046337848096,0.90756959486175,2.6697913819041e-06,0.00355748000505445
0.029,0.000689287913349868,-9.20859220430284,-9.21046229981212,0.000689398165241731,-9.20859328669187,-9.21046338220115,0.90757054132122,2.66982025529576e-06,0.00355744362941952
0.03,0.000689310098795638,-9.20859219805898,-9.21046230423679,0.000689420292188436,-9.2085932798736,-9.21046338605141,0.907571520820035,2.66985013722849e-06,0.00355740598397148
0.031,0.000689333033028292,-9.20859219160197,-9.21046230881078,0.00068944316595769,-9.20859327282289,-9.21046339003169,0.907572533340663,2.66988102723043e-06,0.00355736706938425
0.032,0.000689356715725502,-9.20859218493191,-9.21046231353404,0.000689466786225126,-9.2085932655398,-9.21046339414193,0.907573578864982,2.66991292481391e-06,0.00355732688635437
