Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.027,-0.0155524100219917,-4.60597143171285,-4.60589545590194,-0.016575568350314,-4.59407419672457,-4.59399822091365,0.891796785369427,0.00821425228872871,0.0117440488292332
0.028,-0.0155579505090879,-4.60597195069857,-4.60589248787058,-0.0165959966490909,-4.59394792541454,-4.59386846258656,0.897701892832438,0.00833292926476726,0.0116264772893068
0.029,-0.0155635307990133,-4.60597236759058,-4.60589010198027,-0.0165788164110919,-4.59415429248481,-4.5940720268745,0.902928473486597,0.00843536792580198,0.0115200137204865
0.03,-0.0155691460949416,-4.60597265951724,-4.60588823067628,-0.0165312783882988,-4.59466313600647,-4.5945787071655,0.907488408016109,0.00852181969650095,0.011424433257689
0.031,-0.0155747989248496,-4.60597282915829,-4.60588679236317,-0.0164615182410526,-4.59542214016197,-4.59533610336686,0.911410874935637,0.00859318381209112,0.0113394437136365
0.032,-0.0155804934132864,-4.60597289775251,-4.6058857025397,-0.0163777514413029,-4.59636360796349,-4.59627641275068,0.914739210349381,0.00865087024148074,0.0112646798248522
0.033,-0.0155862296549532,-4.60597289560009,-4.60588488218569,-0.016287514600759,-4.59741372764554,-4.59732571423114,0.917526963687571,0.0086966137866126,0.0111996833535051
0.034,-0.0155919999725976,-4.60597285329,-4.60588426294479,-0.0161970893226924,-4.59850206079608,-4.59841347045087,0.919833670386907,0.00873227733103434,0.0111438840599199
0.035,-0.0155977879243782,-4.60597279588629,-4.60588378935905,-0.016111191985187,-4.59956905239479,-4.59948004586755,0.92172086457874,0.00875968087786573,0.0110965952496168
0.036,-0.0156035697443151,-4.60597274061849,-4.6058834188279,-0.0160329358091573,-4.60057026681823,-4.60048094502763,0.923248738269049,0.0087804798999207,0.0110570299741942
0.037,-0.0156093171309701,-4.60597269726529,-4.60588312012498,-0.0159640054699511,-4.60147725049083,-4.60138767335052,0.92447366922042,0.00879609903164493,0.0110243349053484
0.038,-0.0156150002122814,-4.60597266991678,-4.60588287125349,-0.0159049527835358,-4.6022758328756,-4.6021860342123,0.925446653402079,0.00880771306788093,0.0109976330856563
0.039,-0.0156205899056891,-4.60597265900967,-4.60588265722515,-0.0158555259494931,-4.6029630338228,-4.60287303203828,0.926212538453328,0.00881626041922542,0.0109760658310801
0.04,-0.0156260593926791,-4.60597266301733,-4.60588246810549,-0.0158149703151505,-4.60354362493426,-4.60345343002242,0.926809880422357,0.00882247396196255,0.0109588267178748
0.041,-0.0156313847849102,-4.60597267960483,-4.60588229746138,-0.0157822688958077,-4.60402703827115,-4.6039366561277,0.927271229521129,0.00882691772186256,0.0109451844539836
0.042,-0.0156365452156533,-4.60597270630326,-4.60588214121278,-0.0157563150778899,-4.60442494644989,-4.60433438135941,0.927623671795446,0.00883002224364918,0.0109344946943129
0.043,-0.0156415226006622,-4.60597274084218,-4.60588199682572,-0.0157360245010583,-4.60474956833603,-4.60465882431957,0.927889492003487,0.00883211518206062,0.0109262027833064
0.044,-0.0156463012555741,-4.60597278127448,-4.60588186276541,-0.0157203992830163,-4.60501260559861,-4.60492168708954,0.928086863848237,0.00883344608865957,0.0109198400876767
0.045,-0.0156508674876607,-4.60597282599162,-4.60588173813524,-0.0157085584514089,-4.60522466046934,-4.60513357261297,0.928230508959101,0.00883420569093031,0.0109150164470472
0.046,-0.015655209223784,-4.60597287369012,-4.60588162244275,-0.0156997464241469,-4.60539498610468,-4.60530373485731,0.928332292774609,0.00883454051481859,0.0109114107531168
0.047,-0.0156593156995018,-4.60597292332239,-4.60588151544955,-0.0156933284949848,-4.60553144717297,-4.60544003930013,0.928401743900304,0.00883456381828428,0.0109087610668661
0.048,-0.0156631772133665,-4.60597297404758,-4.60588141707588,-0.0156887795338223,-4.6056406006265,-4.6055490436548,0.9284464951154,0.00883436371335168,0.01090685515404
0.049,-0.0156667849403526,-4.60597302518885,-4.60588132733987,-0.0156856699003849,-4.60572783571578,-4.6056361378668,0.928472650800761,0.00883400919317364,0.0109055219167464
0.05,-0.0156701307946471,-4.60597307619847,-4.60588124631895,-0.0156836509615357,-4.60579753492272,-4.6057057050432,0.928485088785723,0.00883355461622581,0.0109046239232191
0.051,-0.015673207331605,-4.60597312663037,-4.60588117412518,-0.0156824415144885,-4.60585323353237,-4.60576128102717,0.928487705720624,0.00883304305906669,0.0109040510652683
0.052,-0.0156760076797196,-4.6059731761188,-4.60588111088918,-0.015681815725952,-4.60589776618602,-4.6058057009564,0.928483614965834,0.00883250883863343,0.0109037152754372
0.053,-0.0156785254949878,-4.60597322436212,-4.60588105674976,-0.0156815927826958,-4.60593339538108,-4.60584122776872,0.928475305234257,0.00883197942234849,0.0109035461885426
0.054,-0.0156807549316261,-4.60597327111,-4.60588101184695,-0.0156816282181455,-4.60596192075853,-4.60586966149548,0.928464767198502,0.00883147688405997,0.010903487616113
0.055,-0.0156826906244437,-4.60597331615401,-4.60588097631719,-0.015681806764209,-4.60598477011249,-4.60589243027566,0.928453594189486,0.00883101902054619,0.0109034947039855
0.056,-0.0156843276793017,-4.60597335932007,-4.60588095029009,-0.0156820365312422,-4.60600307404494,-4.60591066501496,0.928443062085001,0.00883062021239477,0.0109035316543259
0.057,-0.0156856616690179,-4.60597340046259,-4.60588093388603,-0.0156822443117485,-4.60601772653356,-4.605925259957,0.928434192568486,0.00883029209094556,0.0109035699082387
0.058,-0.015686688632712,-4.60597343946025,-4.60588092721449,-0.0156823718163893,-4.60602943366719,-4.60593692142143,0.928427803148348,0.00883004405710602,0.0109035867008537
0.059,-0.0156874050929861,-4.60597347621253,-4.60588093037232,-0.0156823726677259,-4.60603875288534,-4.60594620704513,0.928424546665156,0.00882988368358052,0.0109035639131068
0.06,-0.0156878080528871,-4.60597351063701,-4.6058809434429,-0.0156822100182249,-4.6060461238976,-4.60595355670349,0.928424942482308,0.00882981703304954,0.0109034871658031
0.061,-0.015687894992961,-4.60597354266692,-4.60588096649555,-0.0156818546654638,-4.60605189316287,-4.60595931699151,0.928429401090027,0.00882984890826478,0.0109033451041664
0.062,-0.0156876638719539,-4.60597357224967,-4.60588099958497,-0.0156812835648933,-4.60605633325325,-4.60596376058855,0.928438243492191,0.00882998304836118,0.010903128833403
0.063,-0.0156871131272267,-4.60597359934532,-4.60588104275091,-0.0156804786617489,-4.60605965806181,-4.6059671014674,0.928451716459223,0.00883022228358804,0.0109028314748804
0.064,-0.0156862416745322,-4.60597362392558,-4.60588109601799,-0.0156794259785795,-4.6060620346736,-4.60596950676601,0.92847000449784,0.00883056865738271,0.0109024478184363
0.065,-0.0156850489069769,-4.60597364597304,-4.60588115939547,-0.0156781149082348,-4.6060635925487,-4.60597110597113,0.928493239201733,0.00883102352265513,0.010901974051615
0.066,-0.0156835346930338,-4.60597366548033,-4.60588123287729,-0.0156765376732426,-4.60606443052353,-4.60597199792049,0.928521506496925,0.00883158761755076,0.0109014075509344
0.067,-0.0156816993735458,-4.60597368244979,-4.60588131644201,-0.0156746889216885,-4.60606462201901,-4.60597225601123,0.928554852173521,0.0088322611246893,0.0109007467238085
0.068,-0.0156795437577183,-4.6059736968929,-4.60588141005303,-0.0156725654373986,-4.60606421874349,-4.60597193190363,0.928593285995257,0.00883304371685732,0.0108999908926661
0.069,-0.0156770691181128,-4.60597370883007,-4.60588151365868,-0.0156701659487672,-4.60606325309387,-4.60597105792249,0.928636784594063,0.00883393459129413,0.0108991402152691
0.07,-0.0156742771847093,-4.60597371829031,-4.60588162719251,-0.0156674910263207,-4.60606173938251,-4.6059696482847,0.928685293284065,0.00883493249399726,0.0108981956373796
0.071,-0.0156711701381114,-4.60597372531124,-4.60588175057356,-0.0156645430643828,-4.60605967394889,-4.6059676992112,0.92873872686378,0.00883603573484887,0.010897158875869
0.072,-0.015667750602012,-4.60597372993891,-4.60588188370675,-0.0156613263473077,-4.60605703414685,-4.60596518791469,0.928796969412913,0.00883724219378524,0.0108960324322282
0.073,-0.0156640216350507,-4.60597373222781,-4.60588202648331,-0.0156578472059992,-4.60605377612931,-4.60596207038481,0.928859873027313,0.00883854931766447,0.0108948196383321
0.074,-0.0156599867222391,-4.60597373224108,-4.60588217878119,-0.0156541142761523,-4.60604983127611,-4.60595827781622,0.928927255368462,0.00883995410690006,0.0108935247383515
0.075,-0.015655649766174,-4.60597373005067,-4.60588234046562,-0.0156501388762237,-4.60604510102274,-4.60595371143769,0.928998895828075,0.00884145309028341,0.0108921530130279
0.076,-0.0156510150782962,-4.60597372573779,-4.60588251138966,-0.0156459355309609,-4.60603944974349,-4.60594823539536,0.929074530019066,0.00884304228567254,0.0108907109552721
0.077,-0.0156460873705497,-4.60597371939339,-4.60588269139479,-0.0156415226759131,-4.60603269521375,-4.60594166721515,0.929153842195525,0.00884471714332986,0.0108892065093997
0.078,-0.0156408717478683,-4.60597371111905,-4.60588288031162,-0.0156369235902971,-4.60602459601701,-4.60593376520959,0.929236455069207,0.00884647246757795,0.0108876493904871
0.079,-0.015635373702061,-4.60597370102798,-4.60588307796057,-0.0156321676206203,-4.60601483506049,-4.60592421199308,0.929321916319459,0.00884830231103408,0.0108860515055907
0.08,-0.0156295991078277,-4.60597368924657,-4.60588328415264,-0.0156272917764015,-4.60600299811177,-4.60591259301784,0.929409680876365,0.00885019983384666,0.010884427505229
0.081,-0.0156235542218689,-4.6059736759163,-4.60588349869033,-0.0156223428031456,-4.60598854595287,-4.6058983687269,0.929499087778983,0.00885215711794315,0.0108827955019866
0.082,-0.0156172456863575,-4.60597366119644,-4.60588372136864,-0.0156173798674562,-4.6059707783573,-4.60588083852951,0.929589330054352,0.0088541649230617,0.0108811780038126
0.083,-0.0156106805384362,-4.60597364526762,-4.60588395197628,-0.015612478025744,-4.60594878762002,-4.60585909432869,0.929679415606562,0.008856212366933,0.0108796031230704
0.084,-0.0156038662279674,-4.60597362833654,-4.60588419029714,-0.0156077326920989,-4.6059213988075,-4.6058319607681,0.929768116522059,0.00885828650589831,0.0108781061392115
0.085,-0.0155968106464352,-4.60597361064232,-4.60588443611236,-0.0156032653722937,-4.60588709325782,-4.60579791872786,0.929853903455999,0.00886037178371377,0.010876731513582
0.086,-0.0155895221708864,-4.60597359246507,-4.60588468920313,-0.0155992309876051,-4.60584391119531,-4.60575500793338,0.929934860829045,0.00886244930412157,0.0108755354796105
0.087,-0.0155820097279937,-4.60597357413741,-4.60588494935494,-0.0155958271687609,-4.60578932873037,-4.60570070394789,0.930008577397206,0.00886449586516424,0.0108745893602591
0.088,-0.0155742828849561,-4.60597355606053,-4.60588521636404,-0.0155933059451518,-4.60572010420225,-4.60563176450577,0.930072005325249,0.00886648266738697,0.0108739837958476
0.089,-0.015566351976012,-4.60597353872551,-4.6058854900479,-0.0155919882651067,-4.60563208916445,-4.60554404048684,0.93012127917842,0.00886837356978938,0.0108738340960202
0.09,-0.0155582282758741,-4.60597352274378,-4.60588577026211,-0.015592281719073,-4.60552000097519,-4.60543224849352,0.930151484265054,0.00887012271023783,0.0108742869531021
0.091,-0.0155499242344953,-4.60597350888817,-4.60588605692835,-0.0155947016301647,-4.60537715802638,-4.60528970606657,0.930156361603753,0.00887167122168683,0.0108755287583358
0.092,-0.0155414537908446,-4.60597349815037,-4.60588635008089,-0.0155998952137957,-4.60519518685575,-4.60510803878627,0.930127934675734,0.00887294264883356,0.0108777957267797
0.093,-0.0155328327862847,-4.60597349181821,-4.60588664994411,-0.0156086676182495,-4.60496372527035,-4.60487688339625,0.930056041506196,0.00887383648488967,0.0108813859281214
0.094,-0.0155240794988909,-4.60597349157771,-4.60588695706158,-0.0156220070957764,-4.60467017058478,-4.60458363606866,0.929927755317816,0.00887421898664493,0.0108866730908332
0.095,-0.0155152153153801,-4.60597349963862,-4.60588727250994,-0.0156411040066366,-4.60429956100364,-4.60421333387495,0.92972667939317,0.00887391007624095,0.0108941216321774
0.096,-0.0155062655405365,-4.60597351887107,-4.6058875982499,-0.0156673545073329,-4.60383473387519,-4.60374881325402,0.929432109025528,0.00887266471499177,0.0109043016974721
0.097,-0.0154972603045849,-4.60597355291098,-4.60588793769414,-0.01570233447176,-4.60325697512997,-4.60317135991312,0.929018068622085,0.00887014672083273,0.0109179020260731
0.098,-0.0154882354516147,-4.60597360613895,-4.60588829660641,-0.0157477228502369,-4.60254744615787,-4.60246213662533,0.928452259091939,0.00886589281809195,0.0109357372516257
0.099,-0.0154792331627899,-4.60597368334786,-4.60588868448271,-0.0158051479185382,-4.60168971197528,-4.60160471311014,0.927694993668319,0.00885926521331787,0.0109587450558196
0.1,-0.0154703018894492,-4.60597378880468,-4.60588911658339,-0.0158759284136474,-4.60067362976494,-4.60058895754364,0.926698261530555,0.00884939294873045,0.0109879680476529
0.101,-0.0154614949967722,-4.60597392433686,-4.60588961674894,-0.0159606906690203,-4.59950059228952,-4.5994162847016,0.925405134713494,0.00883510667188381,0.0110245163619891
0.102,-0.0154528674929858,-4.60597408617966,-4.60589022098406,-0.0160588702032926,-4.59818956980831,-4.59810570461271,0.923749810597886,0.00881487894076216,0.0110695109223233
0.103,-0.0154444705767616,-4.60597426081707,-4.60589098148554,-0.0161681560980137,-4.59678258252973,-4.59669930319819,0.921658629721719,0.00878679193583966,0.0111240144899397
0.104,-0.0154363446639426,-4.60597442105754,-4.60589197033638,-0.0162840012086812,-4.5953474397373,-4.59526498901614,0.919052381981711,0.00874856265124384,0.0111889662172362
0.105,-0.01542851288276,-4.60597452480393,-4.60589328162963,-0.0163993732094717,-4.59397537513729,-4.593894131963,0.915850068796912,0.008697655119767,0.0112651405414422
0.106,-0.015420977966435,-4.60597451944829,-4.60589503055014,-0.0165049180847022,-4.59277220576747,-4.59269271686932,0.911974011057681,0.00863149271054323,0.0113531466921291
0.107,-0.0154137249370526,-4.60597435337132,-4.60589734807252,-0.0165896185984129,-4.5918439071384,-4.5917669018396,0.907355834715201,0.00854775082762649,0.0114534686595321
0.108,-0.0154067296381784,-4.6059739925642,-4.60590037038377,-0.0166418743742054,-4.59128007193867,-4.59120644975824,0.901942550029909,0.00844467407599746,0.0115665241459242
0.109,-0.015399970279371,-4.60597343680711,-4.60590422289957,-0.016650782762796,-4.5911400115478,-4.59107079764025,0.89570180869269,0.00832134306828471,0.0116927086517747
0.11,-0.0153934377258312,-4.60597272886345,-4.60590900008076,-0.0166073438776248,-4.59144529837372,-4.59138156959104,0.888625550066207,0.00817782814666252,0.0118323971328344
0.111,-0.015387141202791,-4.60597195275183,-4.60591474426514,-0.0165053727802852,-4.59217991594892,-4.59212270746222,0.880731586607796,0.00801520422006026,0.0119858967182173
0.112,-0.0153811084066364,-4.60597122156459,-4.60592142857681,-0.0163420249993806,-4.59329652882361,-4.59324673583584,0.872063089272265,0.00783544153211847,0.0121533656730223
0.113,-0.0153753810712532,-4.60597065879386,-4.60592894918544,-0.0161179517449776,-4.59472602464417,-4.59468431503575,0.862686271932379,0.00764121260861477,0.0123347242567068
0.114,-0.0153700079763827,-4.60597037833413,-4.60593713005516,-0.0158371559639018,-4.59638759330568,-4.59635434502672,0.852686763169989,0.00743566089441477,0.012529580703691
0.115,-0.0153650373629509,-4.60597046760026,-4.60594573972726,-0.0155066254756707,-4.59819753846477,-4.59817281059177,0.842165197165902,0.00722216826417856,0.0127371861990148
0.116,-0.0153605102469185,-4.60597097656112,-4.60595451636302,-0.0151358033319115,-4.60007602926211,-4.60005956906401,0.831232500954537,0.00700414588608846,0.0129564230889071
0.117,-0.0153564555530396,-4.60597191373354,-4.60596319556249,-0.0147359416640046,-4.60195170739697,-4.60194298922593,0.820005256505893,0.00678486167375972,0.01318582398709
0.118,-0.015352887463827,-4.60597324870212,-4.60597153565112,-0.0143193817633563,-4.60376441945822,-4.60376270640723,0.808601410476028,0.00656730955650518,0.0134236161107729
0.119,-0.015349804941677,-4.60597491967832,-4.60597933665285,-0.0138988068678167,-4.60546645619188,-4.60547087316642,0.797136510689266,0.00635412060133036,0.0136677839901024
0.12,-0.0153471930606909,-4.60597684404951,-4.60598645121761,-0.0134865183908894,-4.60702267120134,-4.60703227836944,0.785720572125046,0.00614751270965192,0.0139161435733308
0.121,-0.0153450255980153,-4.60597892978462,-4.60599278764721,-0.0130937859291924,-4.60840980069231,-4.6084236585549,0.774455615693898,0.00594927353154261,0.0141664211178125
0.122,-0.0153432682811651,-4.60598108587971,-4.6059983064683,-0.0127303143500923,-4.60961525000174,-4.60963247059033,0.763433877772667,0.00576077007317916,0.0144163309224474
0.123,-0.0153418821442817,-4.60598323059258,-4.60600301263005,-0.0124038584470527,-4.6106355629984,-4.61065534503587,0.752736654772498,0.00558297807707828,0.0146636468875916
0.124,-0.0153408265730948,-4.60598529686725,-4.60600694545437,-0.0121199995374174,-4.6114747475404,-4.61149639612752,0.742433722994407,0.0054165245135627,0.0149062640511961
0.125,-0.0153400617743948,-4.60598723493155,-4.60601016813313,-0.0118820819027944,-4.61214259203332,-4.6121655252349,0.732583258267376,0.00526173728156736,0.0151422475573169
0.126,-0.0153395505558041,-4.60598901247485,-4.60601275805359,-0.0116912926820592,-4.61265307341262,-4.61267681899137,0.723232171215387,0.00511869728874906,0.0153698678351766
0.127,-0.0153392594228984,-4.60599061304362,-4.60601479870183,-0.0115468584214281,-4.613022925381,-4.61304711103921,0.714416771386953,0.00498728927479783,0.0155876219695459
0.128,-0.0153391590830819,-4.60599203334796,-4.60601637344518,-0.0114463256944846,-4.61327040798658,-4.6132947480838,0.706163675802625,0.00486724889911716,0.015794242222161
0.129,-0.0153392244887412,-4.60599328010219,-4.60601756117048,-0.0113858918941793,-4.61341429631016,-4.61343857737845,0.69849088359344,0.00475820462584927,0.0159886933625747
0.13,-0.0153394345629604,-4.60599436688192,-4.60601843355736,-0.0113607547112646,-4.61347308758629,-4.61349715426173,0.691408947179266,0.00465971374928541,0.0161701608770609
0.131,-0.015339771739201,-4.60599531131715,-4.60601905367203,-0.0113654538499168,-4.61346441257954,-4.61348815493442,0.684922180794765,0.00457129249846424,0.0163380322757068
0.132,-0.0153402214214313,-4.60599613279199,-4.60601947554894,-0.0113941850098118,-4.61340462814914,-4.61342797090609,0.679029858157146,0.00449244055861743,0.0164918736634489
0.133,-0.0153407714417949,-4.60599685070285,-4.60601974445411,-0.0114410730190956,-4.61330856304634,-4.6133314567976,0.673727361892156,0.00442266058263511,0.0166314035419649
0.134,-0.0153414115648451,-4.60599748324535,-4.60601989757419,-0.0115003974057497,-4.61318938731639,-4.61321180164523,0.669007257387472,0.00436147337670017,0.0167564655251281
0.135,-0.0153421330638537,-4.60599804665315,-4.60601996493208,-0.0115667691003641,-4.613058576391,-4.61308049466994,0.664860272609055,0.00430842946753412,0.0168670013312217
0.136,-0.0153429283772443,-4.60599855479143,-4.6060199703838,-0.0116352610976377,-4.61292594327447,-4.61294735886685,0.66127617285366,0.00426311772539189,0.0169630250982979
0.137,-0.0153437908417282,-4.60599901900636,-4.60601993259738,-0.0117014987160269,-4.61279971547452,-4.61282062906555,0.658244525325352,0.00422517165103326,0.0170445997807479
0.138,-0.015344714492219,-4.60599944814171,-4.60601986595107,-0.0117617166907532,-4.61268663697372,-4.61270705478308,0.655755352837597,0.00419427385353629,0.0171118161402798
0.139,-0.01534569391593,-4.60599984864885,-4.60601978131487,-0.0118127909113215,-4.61259207919057,-4.61261201185658,0.653799678960935,0.00417015916032833,0.0171647746494979
0.14,-0.0153467241479422,-4.60600022473283,-4.60601968669805,-0.0118522524013502,-4.61252014829102,-4.61253961025624,0.652369968718322,0.00415261671796098,0.0172035704812593
0.141,-0.0153478005969928,-4.60600057849241,-4.60601958775677,-0.0118782903593506,-4.61247377924312,-4.61249278850748,0.651460469663363,0.0041414913654007,0.0172282816579328
0.142,-0.0153489189924713,-4.60600091002499,-4.60601948816233,-0.0118897499248821,-4.61245480961685,-4.61247338775419,0.651067458058154,0.00413668449208974,0.0172389603750769
0.143,-0.0153500753460944,-4.60600121747778,-4.60601938983323,-0.0118861289519449,-4.61246402834219,-4.61248220069764,0.651189394092188,0.00413815453040213,0.0172356274860563
0.144,-0.0153512659243107,-4.60600149703487,-4.60601929303379,-0.0118675765623599,-4.61250119652467,-4.61251899252358,0.651826988838093,0.00414591717507565,0.0172182701293739
0.145,-0.0153524872300007,-4.60600174283718,-4.60601919634071,-0.0118348946802793,-4.61256503908482,-4.61258249258834,0.652983184099888,0.00416004536890095,0.0171868424905283
0.146,-0.0153537359944259,-4.60600194683841,-4.60601909647653,-0.0117895421528518,-4.61265320755913,-4.61267035719725,0.654663044642939,0.00418066904225591,0.0171412697065847
0.147,-0.0153550091828417,-4.60600209860764,-4.60601898800673,-0.0117336394679324,-4.61276221600884,-4.61277910540793,0.656873560666282,0.00420797454172858,0.0170814549359694
0.148,-0.0153563040196493,-4.60600218509748,-4.60601886289626,-0.0116699705181004,-4.61288735375668,-4.61290403155545,0.659623356953478,0.00424220362785075,0.0170072896198054
0.149,-0.01535761804137,-4.60600219040801,-4.60601870992219,-0.0116019763810598,-4.61302258073051,-4.61303910024469,0.662922304090722,0.00428365186181047,0.0169186669458742
0.15,-0.0153589491879726,-4.60600209559018,-4.60601851394367,-0.0115337347726436,-4.61316041362786,-4.61317683198135,0.666781026653777,0.00433266613426771,0.0168154984834095
0.151,-0.0153602959446524,-4.6060018785494,-4.60601825503853,-0.0114699178060906,-4.61329181398224,-4.61330819047137,0.671210303532708,0.00438964101510562,0.0166977338780703
0.152,-0.0153616575465426,-4.60600151412872,-4.60601790753169,-0.0114157201328953,-4.61340609250485,-4.61342248590782,0.67622035678648,0.00445501352134307,0.0165653833740674
0.153,-0.0153630342569387,-4.60600097446988,-4.60601743896247,-0.0113767496608288,-4.61349084770954,-4.61350731220213,0.681820027797469,0.00452925581361605,0.0164185427588199
0.154,-0.015364427724421,-4.60600022976581,-4.60601680907045,-0.0113588740815749,-4.61353196061292,-4.61354853991755,0.688015843210168,0.00461286524450593,0.0162574201022298
0.155,-0.0153658414143877,-4.60599924952363,-4.60601596892178,-0.0113680186216139,-4.61351367091567,-4.61353039031381,0.694810978330565,0.00470635110342701,0.0160823633904494
0.156,-0.0153672810949245,-4.60599800444584,-4.6060148603492,-0.0114099139230498,-4.61341876305189,-4.61343561895525,0.702204132406444,0.00481021734694073,0.0158938878430821
0.157,-0.0153687553350133,-4.60599646899924,-4.60601341593787,-0.0114897978095601,-4.61322889222375,-4.61324583916238,0.710188338477384,0.00492494059095895,0.0156927013732935
0.158,-0.0153702759457395,-4.60599462466672,-4.60601155984611,-0.0116120807461895,-4.61292508027395,-4.61294201545334,0.718749740115356,0.00505094270038264,0.015479726334378
0.159,-0.0153718582644298,-4.60599246376168,-4.60600920979469,-0.0117799916537554,-4.61248840815579,-4.61250515418881,0.727866378046823,0.00518855747732415,0.015256115438806
0.16,-0.0153735211531002,-4.60598999352606,-4.6060062805685,-0.0119952276911543,-4.61190092499944,-4.61191721204188,0.73750704084289,0.00533799126079067,0.0150232595929264
0.161,-0.0153752865628284,-4.60598724004718,-4.60600268932523,-0.0122576376956838,-4.61114678261164,-4.61116223188969,0.747630244879734,0.00549927774729379,0.0147827854252045
