Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.088,-1.05466448426656e-05,-9.20966619305414,-9.21035871509054,-1.10776481862529e-05,-9.20965664252128,-9.21035879921462,0.870982543971983,1.85580493822098e-06,0.00496392289794363
0.089,-1.05296610006031e-05,-9.20966619050899,-9.21035871848094,-1.10622925698356e-05,-9.20965664139779,-9.21035880340931,0.870985539367698,1.85585235110034e-06,0.00496380773418185
0.09,-1.0512466961428e-05,-9.20966618793275,-9.2103587219133,-1.10467449066509e-05,-9.20965664025755,-9.21035880765353,0.870988571158443,1.85590034226318e-06,0.00496369117114504
0.091,-1.04950621142721e-05,-9.20966618532536,-9.21035872538774,-1.10310045760842e-05,-9.20965663910041,-9.21035881194736,0.870991639427568,1.85594891310885e-06,0.00496357320562873
0.092,-1.0477445842065e-05,-9.20966618268673,-9.21035872890438,-1.10150709502765e-05,-9.20965663792623,-9.21035881629087,0.870994744259208,1.85599806505036e-06,0.00496345383439818
0.093,-1.04596175193264e-05,-9.2096661800168,-9.21035873246336,-1.09989433952351e-05,-9.20965663673488,-9.21035882068412,0.870997885738285,1.85604779951441e-06,0.00496333305418859
0.094,-1.04415765159633e-05,-9.20966617731547,-9.21035873606479,-1.09826212700836e-05,-9.20965663552622,-9.21035882512718,0.871001063950494,1.85609811794118e-06,0.00496321086170526
0.095,-1.0423322196283e-05,-9.20966617458271,-9.21035873970879,-1.09661039270348e-05,-9.20965663430012,-9.21035882962014,0.871004278982304,1.85614902178427e-06,0.0049630872536238
0.096,-1.04048539162504e-05,-9.20966617181838,-9.21035874339552,-1.09493907118619e-05,-9.20965663305643,-9.21035883416306,0.871007530920952,1.85620051251082e-06,0.00496296222659031
0.097,-1.0386171025002e-05,-9.20966616902246,-9.21035874712508,-1.09324809637323e-05,-9.20965663179502,-9.210358838756,0.871010819854438,1.85625259160122e-06,0.00496283577722157
0.098,-1.03672728688887e-05,-9.20966616619484,-9.21035875089761,-1.09153740151247e-05,-9.20965663051573,-9.21035884339905,0.871014145871517,1.85630526054914e-06,0.00496270790210524
0.099,-1.03481587826852e-05,-9.20966616333546,-9.21035875471326,-1.08980691916061e-05,-9.20965662921845,-9.21035884809229,0.871017509061699,1.85635852086148e-06,0.00496257859780008
0.1,-1.03288280981585e-05,-9.20966616044425,-9.21035875857213,-1.08805658125544e-05,-9.209656627903,-9.21035885283579,0.871020909515239,1.85641237405827e-06,0.00496244786083608
0.101,-1.03092801397003e-05,-9.20966615752112,-9.21035876247439,-1.08628631903807e-05,-9.20965662656923,-9.21035885762964,0.871024347323136,1.85646682167256e-06,0.00496231568771476
0.102,-1.02895142251916e-05,-9.20966615456598,-9.21035876642015,-1.08449606311678e-05,-9.20965662521701,-9.21035886247389,0.871027822577124,1.85652186525047e-06,0.0049621820749093
0.103,-1.02695296663232e-05,-9.20966615157876,-9.21035877040955,-1.08268574341153e-05,-9.20965662384618,-9.21035886736863,0.871031335369668,1.85657750635098e-06,0.00496204701886479
0.104,-1.02493257683183e-05,-9.20966614855937,-9.21035877444274,-1.08085528918722e-05,-9.20965662245659,-9.21035887231394,0.871034885793958,1.85663374654589e-06,0.00496191051599842
0.105,-1.022890183046e-05,-9.20966614550774,-9.21035877851986,-1.07900462907318e-05,-9.2096566210481,-9.21035887730989,0.871038473943906,1.85669058741978e-06,0.0049617725626997
0.106,-1.02082571456073e-05,-9.20966614242377,-9.21035878264104,-1.0771336910298e-05,-9.20965661962052,-9.21035888235657,0.871042099914136,1.85674803056991e-06,0.00496163315533067
0.107,-1.01873909984288e-05,-9.20966613930743,-9.21035878680643,-1.07524240234858e-05,-9.20965661817373,-9.21035888745406,0.871045763799983,1.85680607760614e-06,0.00496149229022612
0.108,-1.01663026725734e-05,-9.20966613615857,-9.21035879101617,-1.0733306896743e-05,-9.20965661670755,-9.21035889260243,0.871049465697485,1.8568647301509e-06,0.00496134996369379
0.109,-1.01449914377899e-05,-9.20966613297714,-9.21035879527041,-1.07139847901339e-05,-9.20965661522184,-9.21035889780177,0.871053205703377,1.85692398983908e-06,0.00496120617201459
0.11,-1.01234565628198e-05,-9.20966612976302,-9.2103587995693,-1.06944569568668e-05,-9.20965661371643,-9.21035890305215,0.871056983915085,1.85698385831793e-06,0.00496106091144285
0.111,-1.01016973095413e-05,-9.20966612651617,-9.21035880391297,-1.06747226440718e-05,-9.20965661219115,-9.21035890835367,0.871060800430724,1.85704433724697e-06,0.00496091417820653
0.112,-1.00797129325568e-05,-9.20966612323649,-9.21035880830158,-1.06547810919122e-05,-9.20965661064583,-9.2103589137064,0.871064655349086,1.85710542829792e-06,0.00496076596850743
0.113,-1.00575026790753e-05,-9.20966611992387,-9.21035881273528,-1.06346315342509e-05,-9.20965660908034,-9.21035891911042,0.871068548769638,1.85716713315475e-06,0.00496061627852144
0.114,-1.00350657930075e-05,-9.20966611657824,-9.21035881721423,-1.06142731986225e-05,-9.20965660749448,-9.21035892456583,0.871072480792517,1.85722945351337e-06,0.00496046510439876
0.115,-1.00124015109974e-05,-9.20966611319951,-9.21035882173856,-1.05937053059002e-05,-9.20965660588809,-9.2103589300727,0.871076451518518,1.85729239108165e-06,0.00496031244226415
0.116,-9.98950906181121e-06,-9.20966610978759,-9.21035882630845,-1.0572927070629e-05,-9.20965660426102,-9.21035893563113,0.871080461049097,1.85735594757942e-06,0.00496015828821712
0.117,-9.96638766990778e-06,-9.20966610634239,-9.21035883092403,-1.05519377006646e-05,-9.20965660261309,-9.21035894124119,0.871084509486357,1.8574201247383e-06,0.00496000263833219
0.118,-9.94303655315199e-06,-9.20966610286381,-9.21035883558548,-1.05307363977292e-05,-9.20965660094412,-9.21035894690298,0.871088596933045,1.85748492430158e-06,0.00495984548865916
0.119,-9.91945492240753e-06,-9.20966609935178,-9.21035884029294,-1.05093223567998e-05,-9.20965659925393,-9.21035895261658,0.871092723492547,1.85755034802424e-06,0.00495968683522329
0.12,-9.89564198373073e-06,-9.2096660958062,-9.21035884504657,-1.04876947668309e-05,-9.20965659754236,-9.21035895838207,0.871096889268879,1.85761639767275e-06,0.00495952667402557
0.121,-9.87159693543626e-06,-9.20966609222698,-9.21035884984654,-1.04658528099488e-05,-9.20965659580922,-9.21035896419954,0.871101094366683,1.8576830750251e-06,0.004959365001043
0.122,-9.84731897233038e-06,-9.209666088614,-9.210358854693,-1.04437956623682e-05,-9.20965659405434,-9.21035897006909,0.871105338891217,1.85775038187061e-06,0.00495920181222876
0.123,-9.82280728103034e-06,-9.20966608496721,-9.21035885958612,-1.04215224934479e-05,-9.20965659227755,-9.21035897599081,0.871109622948355,1.85781832000985e-06,0.00495903710351253
0.124,-9.79806104105708e-06,-9.20966608128647,-9.21035886452606,-1.03990324663572e-05,-9.20965659047864,-9.21035898196478,0.871113946644573,1.85788689125474e-06,0.00495887087080066
0.125,-9.77307942793235e-06,-9.20966607757172,-9.21035886951299,-1.03763247382427e-05,-9.20965658865747,-9.21035898799109,0.871118310086948,1.85795609742813e-06,0.00495870310997653
