time,h(t)
2930.56951675424,5.63274713238614
2965.3084133147,5.61945894674796
3000.05446276073,5.60625263108691
3034.68940155143,5.59315624191952
3069.66746592127,5.58002661018248
3104.39409966718,5.56704681912655
3138.89486696942,5.55422578887298
3173.91699540361,5.54129845883091
3208.83192345766,5.52847496067025
3243.50613178361,5.5158003649654
3278.33966082014,5.50313659139716
3312.98231709664,5.49061013858455
3347.84149677282,5.47807584064035
3382.38010564157,5.46570834354446
3417.24073117247,5.45331239142856
3452.19144479223,5.44094297384082
3486.93169892073,5.42869535042192
3521.60196723033,5.41653840034708
3556.22555270334,5.40445137516447
3591.13137468154,5.39234141265959
3629.24528750376,5.37912781861482
3663.72266187911,5.36729226567062
3698.83447969376,5.35530621473786
3733.59942560455,5.34346757421723
3768.67227574831,5.33156516518371
3803.89117121333,5.31967984747683
3839.05375539013,5.30786758206824
3875.40541047547,5.29546285421786
3912.23971159876,5.28329343474515
3947.32210679416,5.27171979529293
3982.85256949443,5.2600333460606
4018.75948961067,5.24823132043508
4057.15003379882,5.23558712357459
4092.6655145076,5.22406649215922
4128.17212221926,5.2125643142383
4164.34624666104,5.20086652883914
4200.50731247532,5.18926734882227
4237.75037882082,5.17738988569663
4274.23354440497,5.165775703114
4311.14014101204,5.15404070647749
4348.19706894006,5.14232707421204
4385.16486155613,5.13068902919311
4421.40051652502,5.1191953325251
4459.40500091629,5.10736876618079
4495.93912565114,5.09605566090287
4533.38235705571,5.08430496368038
4570.60310905107,5.07273970245934
4608.72645551748,5.0609947405757
4646.72827655414,5.04933219692299
4683.25654388142,5.03829808716352
4719.42428022589,5.02738053434348
4756.32114276092,5.01625507157598
4793.73383882452,5.00501643875906
4830.84235224514,4.99392588526241
4867.82999430395,4.98288057641037
4904.7387960839,4.97190744887277
4941.84258571129,4.96088492954834
4978.16143714518,4.95014743865973
5015.23658019867,4.93925609724204
5052.74973469946,4.92828519664651
5090.57494795229,4.91726790533808
5127.62926812416,4.90648866435426
5164.89500391882,4.89567770445385
5202.27217316198,4.88487544313679
5238.92203321663,4.87431130772289
5276.28346620006,4.86359526060454
5313.99305260124,4.85283233489524
5351.44505383423,4.84221344801707
5388.30188720959,4.8317678254399
5425.20076236726,4.82132930201502
5462.40625866068,4.81083301720736
5499.72223590609,4.80031561436822
5536.71974458769,4.78997488948189
5573.30681780034,4.7797825372869
5611.45877047569,4.76917474397124
5648.92104366953,4.75882743632748
5686.16134535394,4.74854159228324
5723.24821887183,4.73831245338427
5760.71892233516,4.72802807253474
5797.40099958745,4.7179956831896
5834.81252977375,4.70763192956422
5872.7889900671,4.69723590323623
5911.10038085986,4.68676626065238
5948.41303414771,4.67660075593324
5985.75048686316,4.66651150273683
6023.40089324406,4.6564236033741
6060.95653590281,4.64646690639745
6097.24895768586,4.6368022371495
6134.36603185578,4.62696571462155
6172.01088780156,4.61700989327308
6210.10477708639,4.60695414037416
6247.85503275451,4.59699023873474
6286.08907334664,4.58684367669351
6325.09910762769,4.57662701165803
6362.54578128625,4.56689814896289
6401.29733542599,4.55676000547867
6440.47667949575,4.5465690405392
6480.27020682911,4.53628688249874
6518.36846800826,4.52651869788686
6558.94908787837,4.5159717296098
6597.48353148685,4.50614552097488
6639.4230532946,4.49536815982836
6679.22799122014,4.48526031345179
6719.187307549,4.47510771950211
6759.95219020849,4.46476435285772
6800.02487473345,4.45463790480579
6840.95516299122,4.44427149248379
6883.27626793655,4.43367072219441
6923.84508143038,4.42353569562658
6966.7143916321,4.41283220344015
7009.81246259074,4.40206031478491
7051.21840105935,4.39181037706338
7092.77719501504,4.3815682572142
7135.7796386021,4.37090605590797
7177.87534401637,4.36055046835392
7222.45856534096,4.34962169799981
7265.51330279779,4.33907675331195
7308.11772533272,4.32869847511721
7351.13473427802,4.31818052144531
7392.67178741135,4.30811962380606
7435.30762239238,4.29777737813586
7479.41278946726,4.28712060650433
7522.80015259171,4.27669245897033
7566.8942716592,4.26604106504791
7608.93452463405,4.25601339820908
7652.54429236876,4.24559147496803
7697.83620334532,4.23476723677569
7742.00454450806,4.22424445636209
7787.36981426047,4.21342800669084
7831.59950487857,4.20294385819187
7875.79304612198,4.19253700563409
7920.37132983346,4.18199923601281
7964.75203220904,4.17155688183066
8009.59989882488,4.16103028123075
8054.89706390646,4.15041295802111
8101.31448645911,4.13955682408702
8147.87986674983,4.12866784439446
8192.92951098355,4.11816522297943
8238.2413506961,4.10765320784851
8283.82981742396,4.09708499997683
8329.44821648645,4.08647672502594
8375.81949766465,4.07575201044741
8422.08592074191,4.06502609787033
8467.8586426433,4.05443757511668
8513.40237285037,4.04398653059399
8559.95216085061,4.03327090693768
8606.41656897279,4.02263052868361
8651.92143065983,4.01219525099255
8698.94815951792,4.00142138084621
8745.21499458867,3.99086661567871
8791.02290208666,3.98042675454824
8836.81920135567,3.97001108750884
8882.46978960509,3.95963596635016
8927.87835324165,3.94935592981276
8974.1024404767,3.93886742423755
9020.11369650146,3.92849657042867
9065.26694837765,3.91825473094919
9111.88805614321,3.90772691977185
9157.27770784405,3.89745560623284
9202.59016018368,3.88726735431555
9248.50871987628,3.87697645815588
9293.6010718238,3.86685645870379
9339.5855571751,3.85653682108958
9385.32069801923,3.84632608911659
9430.83582088166,3.8361526424923
9476.60999095591,3.82591854177135
9522.40335960484,3.81573538919051
9567.81877832337,3.80562842524376
9613.67118047017,3.79539348280045
9659.81736211412,3.78517322302736
9705.70465859611,3.77499955703627
9752.13810695497,3.76469640785509
9798.07182037293,3.75454767559487
9843.82045851795,3.74450652293255
9889.75665266289,3.73435062981517
9934.91900580976,3.72437876621206
9980.46045183721,3.71437116875258
10025.4942241161,3.70447290694714
10071.5014118568,3.69436596597049
10118.1945268887,3.68416244866202
10163.5913420096,3.67422877122522
10209.162877689,3.66426230193487
10253.8032197383,3.65454107323886
10298.0385046237,3.64490089017005
10343.3668179569,3.63502989943311
10387.0858390021,3.62551968886229
10433.3222387899,3.61546388553511
10478.7520058677,3.60559947613947
10522.8398453959,3.59606767536707
10568.3805908995,3.58620661753113
10614.4828140632,3.57625553166402
10658.3423390433,3.56675664479856
10702.6979962266,3.55722711851854
10748.582847291,3.54728612936695
10794.3459719221,3.53746630628454
10838.9443345422,3.52789878665382
10882.8630305971,3.51849403707413
10928.7681616172,3.50864872838354
10972.8754297406,3.49918774760437
11016.5310860957,3.48983714475574
11061.7104040358,3.48016709102251
11106.0936109359,3.47071204442598
11150.1959867893,3.46133961608253
11194.7202833763,3.45184178701175
11238.9358647368,3.44241925498204
11282.8794970523,3.43308545607581
11326.9799182754,3.42372302293019
11370.6826255369,3.41445928103584
11416.5322224011,3.40474061386606
11459.6676620155,3.39561113971782
11504.7396592604,3.38612765060904
11549.3545038322,3.37670081275662
11592.8640863738,3.36753612170693
11637.7014483892,3.3581168493169
11681.8084539717,3.34880568889389
11725.4781968463,3.33963261587282
11769.0184560785,3.33047592642776
11814.0611018139,3.32108952459779
11856.9095093024,3.31214122353214
11901.3594659729,3.30281894299659
11946.389266103,3.29340865421045
11989.8255792242,3.28431920778318
12033.5069096957,3.27523506215793
12077.8495480795,3.26603243781802
12122.2555918893,3.25678575166191
12165.6793265032,3.24773829793118
12210.1334085722,3.23854958146279
12252.754741293,3.22965940128707
12296.0691044195,3.22072353486891
12340.1052360389,3.21162119874285
12382.7202750187,3.202819719831
12426.0161212012,3.19388202223068
12469.8118047531,3.18486790126167
12513.1860192328,3.17592418714773
12555.8464550417,3.16715697550031
12602.0822286083,3.15766831539968
12646.0230617283,3.14861484817582
12689.181761508,3.13979801738042
12732.5434712746,3.13090353588056
12774.5433353322,3.12224939649008
12816.1918707429,3.11369473231363
12860.4127229351,3.10465174622961
12900.0764037367,3.09646267223822
12938.4208247574,3.08846582167857
12975.4754698628,3.08063805453118
13009.9789385944,3.073275818819
13044.7886512524,3.06569643146477
13079.1416742285,3.05797101247774
13113.2514574717,3.04975292859725
13147.2434134482,3.04052051532208
13186.7013987073,3.02833175697593
13246.5556571141,3.00771724121703
13315.9966313901,2.98388108412955
13387.6579197324,2.96159297078377
13456.0995361433,2.94323714390609
13527.4872523587,2.92711402039996
13597.4485524205,2.91408526317991
13666.9422756758,2.90353689836735
13736.9638875108,2.89496151202278
13806.4395021347,2.88816411990125
13874.9377545651,2.88284851773131
13944.759465849,2.87855578887979
14014.8583264007,2.87517183027434
14083.1966683662,2.87259990932692
14153.2417118025,2.87053470723592
14222.7739191027,2.86894093016133
14291.4872779879,2.86772061677168
14361.3049905835,2.86674694748806
14430.3553429166,2.86601032982145
14499.7594218753,2.86543223247806
14567.2677971587,2.86501000327911
14638.79697847,2.86464052922262
14707.8994834878,2.86437652990804
14776.4274254079,2.86417944345738
14845.3030008616,2.8640229054181
14915.6134531446,2.86388707247634
14984.514915584,2.86379663756741
15000.910962359,2.86380063458628
